Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_fibrinogen_gl,Fibrinógeno (G/L),,El fibrinógeno es una proteína fibrilar presente en el plasma sanguíneo; Se convierte en fibrina durante el proceso de formación de coágulos de sangre.,Escriba el fibrinógeno sérico (G/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_fibrinogen_mgdl,Fibrinógeno (Mg/DL),,El fibrinógeno es una proteína fibrilar presente en el plasma sanguíneo; Se convierte en fibrina durante el proceso de formación de coágulos de sangre.,Escriba el fibrinógeno sérico (Mg/DL).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_ddimer,D-dimer (unidades de selección),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_ddimer_units,Dímero D (unidades seleccionadas),"1, µg/l | 2 mg/L",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_ddimer_mgl,D-dímero (MG/L),,D-Dimer es una medida para la concentración de productos de degradación de fibrina (FDP) en una muestra. Los FDP son fragmentos de proteína producidos por la acción enzimática de la plasmina sobre fibrinógeno y fibrina) y son una ayuda para detectar la presencia y el grado de coagulación intravascular y fibrinólisis (la disolución de la fibrina en un coágulo de sangre) y en la monitorización de la terapia para la coagulación intravascular diseminada diseminada (coagulación no localizada en los vasos sanguíneos).,Escribe el dimer D de suero (MG/L),0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_ddimer_ugl,D-dímero (UG/L),,D-Dimer es una medida para la concentración de productos de degradación de fibrina (FDP) en una muestra. Los FDP son fragmentos de proteína producidos por la acción enzimática de la plasmina sobre fibrinógeno y fibrina) y son una ayuda para detectar la presencia y el grado de coagulación intravascular y fibrinólisis (la disolución de la fibrina en un coágulo de sangre) y en la monitorización de la terapia para la coagulación intravascular diseminada diseminada (coagulación no localizada en los vasos sanguíneos).,Escribe el dimer D de suero (ug/l),0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_liver,Perfil hepático,,Se refiere a los resultados del perfil hepático.,Indique «Sí» para introducir los resultados de las pruebas del perfil hepático,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_bilirubin,Bilirrubina total (unidades de selección),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_bilirubin_units,Bilirrubina total (unidades seleccionadas),"1, µmol/L | 2 mg/dL",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_bilirubin_umoll,Bilirrubina total (UMOL/L),,Esto se refiere a una medición de la concentración total de bilirrubina en la sangre.,Escribe la bilirrubina (umol/l).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_bilirubin_mgdl,Bilirrubina total (MG/DL),,Esto se refiere a una medición de la concentración total de bilirrubina en la sangre.,Escribe la bilirrubina (mg/dl).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_altsgpt,Alt / sgpt (u / l),,La alanina aminotransferasa (ALT) también se llama el glutamato sérico piruvato transaminasa (SGPT).,Escribe el ALT o SGPT (U/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_astsgot,AST / SGOT (U / L),,La aspartato aminotransferasa (AST) también se llama transaminasa glutámica-oxaloacética sérica (SGOT).,Escriba el AST o SGOT (U/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_alp,ALP (IU/L),,Nivel de fosfatasa alcalina (ALP) en la sangre.,Escribe el ALP (IU/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_ggt,Gamma glutamyl transferasa/GGT (U/L),,Gamma glutamil transferasa o nivel de GGT en la sangre.,Escribe el GGT (U/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_albumin,Albúmina (unidades de selección),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_albumin_units,Albúmina (unidades selectas),"1 g/L | 2, mmol/L",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_albumin_gl,Albúmina (G/L),,"Esto se refiere a la medición de la albúmina presente en suero, en MMOL/L.",Escribe la albúmina sérica (G/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_albumin_mmoll,Albúmina (MMOL/L),,"Esto se refiere a la medición de la albúmina presente en suero, en G/L.",Escribe la albúmina sérica (MMOL/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_bloodglucose,Glucosa en sangre,,Se refiere a las pruebas de laboratorio relacionadas con la glucosa en sangre.,,0,0,0,0,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_glucose,Glucosa en sangre aleatoria (unidades seleccionadas),,Se refiere a los resultados de las pruebas de glucosa en sangre.,Indique «Sí» para introducir los resultados de las pruebas de glucosa en sangre,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_glucose_units,Glucosa en sangre aleatoria (unidades seleccionadas),"1, mmol/l | 2, mg/dl | 3 g/L",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_glucose_mmoll,Glucosa en sangre aleatoria (MMOL/L),,"Esto se refiere a la medición de los niveles de azúcar en la sangre (glucosa) en un momento dado, independientemente del tiempo de la última comida, en MMOL/L.","Escriba la glucosa en sangre aleatoria (MMOL/L). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_glucose_mgdl,Glucosa en sangre aleatoria (MG/DL),,"Esto se refiere a la medición de los niveles de azúcar en la sangre (glucosa) en un momento dado, independientemente del tiempo de la última comida, en MG/DL.","Escriba la glucosa en sangre aleatoria (mg/dl). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_glucose_gl,Glucosa en sangre aleatoria (G/L),,"Esto se refiere a la medición de los niveles de azúcar en la sangre (glucosa) en un momento dado, independientemente del tiempo de la última comida, en G/L.","Escriba la glucosa en sangre aleatoria (G/L). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_hba1c,HBA1C (%),,"La hemoglobina A1c (HbA1c) es un análisis de sangre que mide el nivel promedio de glucosa en sangre durante los tres meses anteriores al resultado de la prueba, expresado en %.",Escriba el resultado HBA1C (%).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_renal,Perfil renal y electrolítico,,Se refiere a los resultados del perfil renal.,Indique «Sí» para introducir los resultados de las pruebas del perfil renal.,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_ureanitro,Urea / bollo (unidades de selección),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_ureanitro_units,Nitrógeno ureico en sangre (BUN) (unidades seleccionadas),"1, mg/dl | 2, mmol/L",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_ureanitro_mmoll,Urea / Bun (MMOL / L),,Esto se refiere al nitrógeno de urea en sangre (BUN) también llamado urebato de sangre.,Escribe la urea/Bun (MMOL/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_ureanitro_mgdl,Urea / Bun (MG / DL),,Nitrógeno de urea de sangre (BUN) también llamado urea de sangre.,Escribe la urea/Bun (Mg/DL).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_creatinine,Creatinina (unidades de selección),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_creatinine_units,Creatinina (unidades seleccionadas),"1, µmol/L | 2 mg/dL",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_creatinine_umoll,Creatinina (Umol/L),,Esto se refiere al nivel de creatinina en la sangre.,Escribe la creatinina sérica (UMOL/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_creatinine_mgdl,Creatinina (MG/DL),,Nivel de creatinina en sangre.,Escriba la creatinina sérica (MG/DL).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_sodium,Sodio (mmol/L o mEq/L),,Se refiere al nivel de sodio (Na) en suero en sangre.,Escriba el sodio sérico (mmol/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_potassium,Potasio (mmol/L o mEq/L),,Se refiere al nivel de potasio (K) en suero en sangre.,Escriba el potasio sérico (mmol/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_creatineki,Creatina quinasa (U/L),,La creatina quinasa o CPK (creatina fosfoquinasa) se refiere al nivel de creatinina quinasa en sangre.,Escriba la creatina quinasa (U/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_ldh,Lactato deshidrogenasa / LDH (U/L),,"La lactato deshidrogenasa o LDH se refiere al nivel de LDH en sangre. ",Escriba la LDH (U/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_glomerular,"Tasa de filtración glomerular estimada / eGFR (mL/min/1,73 m^2)",,"Se refiere a la TFG estimada (eTFG), calculada por laboratorio.","Escriba la TFG estimada (mL/min/1,73 m^2)",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_calcium,Calcio (seleccionar unidades),,Esto se refiere al nivel de calcio sérico (CA) en la sangre.,Escriba el calcio sérico (MMOL/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_calcium_units,Calcio (unidades selectas),"1, mmol/l | 2, mEq/l | 3 mg/dL",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_calcium_mmoll,Calcio (mmol/L),,Se refiere al nivel de calcio sérico (Ca) en sangre.,Escriba el calcio sérico (mmol/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_calcium_meql,Calcio (mEq/L),,Se refiere al nivel de calcio sérico (Ca) en sangre.,Escriba el calcio sérico (mEq/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_calcium_mgdl,Calcio (mg/dL),,Se refiere al nivel de calcio sérico (Ca) en sangre.,Escriba el calcio sérico (mg/dL).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_chlor,Cloruro,,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_chlor_units,Cloruro (unidades seleccionadas),"1, mmol/l | 2, mEq/L",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_chlor_mmoll,Cloruro (mmol/L),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_chlor_mgdl,Cloruro (mEq/L),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_magn,Magnesio,,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_magn_units,Magnesio (unidades selectas),"1, mmol/l | 2 mg/dL",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_magn_mmoll,Magnesio (mmol/L),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_magn_mgdl,Magnesio (mg/dL),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_inflammatory,Marcadores inflamatorios,,Se refiere a los resultados de las pruebas de marcadores inflamatorios,Indique «Sí» para introducir los resultados de las pruebas de marcadores inflamatorios,0,0,0,0,0,
