Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_res,radio,Existem evidências residuais de lesões de pele resolvidas (cicatriz/descoloração)?,"1, Sim | 0, Não | 99, Desconhecido",,,,,[lesion_skinles]='2' or [lesion_skinles]='3' or [lesion_skinles]='4',,"Isso se refere à presença de sequalae secundário para resolver ou resolver lesões cutâneas, isto é, lesões que não são mais ativas (incluindo lesões e lesões com crosta, onde todas as crostas caíram com a pele intacta). Isso pode incluir cicatrizes ou descoloração.","Indique 'sim', se houver evidências residuais de lesões de pele resolvidas no dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_mucos,radio,Status da lesão da mucosa atual,"1, Existem lesões mucosas | 2, Existe um histórico de lesões mucosas, mas nenhuma no momento (todas foram resolvidas e a mucosa está cicatrizada) | 3, Nenhuma lesão mucosa se desenvolveu até o momento",,,,,[lesion_dailydata]='1',,"Isso se refere à presença de envolvimento da membrana da mucosa. Inclui o revestimento do trato digestivo, trato respiratório e trato geniturinário.",Selecione a opção mais apropriada que representa a extensão do envolvimento da mucosa entre 00:00 e 24:00 no dia da avaliação.,,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_orophar,radio,Se houver lesões da mucosa: sintomas persistentes ou sinais de lesões orofaríngeas da mucosa,"1, Sim | 0, Não | 99, Desconhecido",,,,,[lesion_mucos]='1',,"Isso se refere à presença de envolvimento da membrana da mucosa na cavidade orofaríngea, como evidenciado por lesões mucosa ativas, eritema, alterações inflamatórias. Os sintomas podem incluir dor de garganta, ulcerações dolorosas, deglutição dolorosa ou difícil.","Indique 'sim', se o paciente apresentou sintomas de lesões orofaríngeas da mucosa entre 00:00 e 24:00 no dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_oropharles,radio,Se sim: Lesão Ulcerada Oro-Fíngea (ativa),"1, Sim | 0, Não | 99, Desconhecido",,,,,[lesion_orophar]='1',,Isso se refere a lesões mucosa ulceradas ativas na área entre o palato macio e a porção superior da epiglote.,"Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_head,radio,"Existem lesões na cabeça, rosto ou pescoço?","1, Sim | 0, Não | 99, Desconhecido",,,,,[lesion_skinles]='1',,"Isso se refere à presença de lesões cutâneas envolvendo a cabeça, o rosto ou o pescoço.","Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_head_type,checkbox,"Tipo de lesões na cabeça, rosto ou pescoço","1, Vesícula | 2, Pústula | 3, Lesões ulceradas | 4, Lesões necrosantes | 5, Lesões fungiformes | 6, Lesões hemorrágicas | 88, Outros",,,,,[lesion_head]='1',,"Refere-se ao tipo de lesões cutâneas que envolvem a cabeça, o rosto ou o pescoço. Vesícula refere-se a uma lesão elevada e cheia de líquido claro. Pústula refere-se a uma lesão elevada e cheia de pus, um líquido opaco. Lesão ulcerada refere-se a uma lesão com ruptura da pele. Lesão necrosante refere-se a uma lesão com tecido necrótico (morto). Lesão fungiforme refere-se a uma lesão dos tecidos subjacentes que está rompendo a superfície da pele. ","Selecione a opção mais adequada que represente o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_head_type_oth,text,"Especifique outro tipo de lesões na cabeça, rosto ou pescoço",,,,,,[lesion_head_type(88)]='1',,"Refere-se ao tipo de lesões cutâneas que envolvem a cabeça, o rosto ou o pescoço.","Se “Outro”. Escreva o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_head_num,text,"Número de lesões na cabeça, rosto ou pescoço",,,,,,[lesion_head]='1',,"Refere-se ao número de lesões cutâneas que envolvem a cabeça, o rosto ou o pescoço.","Escreva o número de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_ocular,radio,Existem lesões oculares dentro da órbita?,"1, Sim | 0, Não | 99, Desconhecido",,,,,[lesion_skinles]='1',Ocular,"Refere-se à presença de lesões oculares. ","Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_ocular_type,checkbox,Tipo de lesões oculares,"1, Vesícula | 2, Pústula | 3, Lesões ulceradas | 4, Lesões necrosantes | 5, Lesões fungiformes | 6, Lesões hemorrágicas | 88, Outros",,,,,[lesion_ocular]='1',Ocular,"Refere-se ao tipo de lesão ocular. Vesícula refere-se a uma lesão elevada e cheia de líquido claro. Pústula refere-se a uma lesão elevada e cheia de pus, um líquido opaco. Lesão ulcerada refere-se a uma lesão com ruptura da pele. Lesão necrosante refere-se a uma lesão com tecido necrótico (morto). Lesão fungiforme refere-se a uma lesão dos tecidos subjacentes que está rompendo a superfície da pele.","Selecione a opção mais adequada que represente o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_ocular_type_oth,text,Especifique outro tipo de lesões oculares,,,,,,[lesion_ocular_type(88)]='1',Ocular,"Refere-se ao tipo de lesão ocular. ","Se “Outro”. Escreva o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_ocular_num,text,Número de lesões oculares,,,,,,[lesion_ocular]='1',Ocular,Refere-se ao número de lesões oculares.,"Escreva o número de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_torso,radio,Existem lesões no tronco / tronco?,"1, Sim | 0, Não | 99, Desconhecido",,,,,[lesion_skinles]='1',Skin,Isso se refere à presença de lesões cutâneas envolvendo o tronco / tronco.,"Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_torso_type,checkbox,Tipo de lesões no tronco,"1, Vesícula | 2, Pústula | 3, Lesões ulceradas | 4, Lesões necrosantes | 5, Lesões fungiformes | 6, Lesões hemorrágicas | 88, Outros",,,,,[lesion_torso]='1',Skin,"Refere-se ao tipo de lesões cutâneas envolvendo o tronco. Vesícula refere-se a uma lesão elevada e cheia de líquido claro. Pústula refere-se a uma lesão elevada e cheia de pus, um líquido opaco. Lesão ulcerada refere-se a uma lesão com ruptura da pele. Lesão necrosante refere-se a uma lesão com tecido necrótico (morto). Lesão fungiforme refere-se a uma lesão dos tecidos subjacentes que está rompendo a superfície da pele.","Selecione a opção mais adequada que represente o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_torso_type_oth,text,Especifique outro tipo de lesões no tronco/torso,,,,,,[lesion_torso_type(88)]='1',Skin,Refere-se ao tipo de lesões cutâneas que envolvem o tronco/torso.,"Se “Outro”. Escreva o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_torso_num,text,Número de lesões no tronco/torso,,,,,,[lesion_torso]='1',Skin,Refere-se ao número de lesões cutâneas que envolvem o tronco/torso.,"Escreva o número de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_arms,radio,Existem lesões nos braços e/ou mãos?,"1, Sim | 0, Não | 99, Desconhecido",,,,,[lesion_skinles]='1',Skin,Isso se refere à presença de lesões cutâneas envolvendo os braços e/ou mãos.,"Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_arms_type,checkbox,Tipo de lesões nos braços/mãos,"1, Vesícula | 2, Pústula | 3, Lesões ulceradas | 4, Lesões necrosantes | 5, Lesões fungiformes | 6, Lesões hemorrágicas | 88, Outros",,,,,[lesion_arms]='1',Skin,"Refere-se ao tipo de lesões cutâneas que envolvem os braços e/ou mãos. Vesícula refere-se a uma lesão elevada e cheia de líquido claro. Pústula refere-se a uma lesão elevada e cheia de pus, um líquido opaco. Lesão ulcerada refere-se a uma lesão com ruptura da pele. Lesão necrosante refere-se a uma lesão com tecido necrótico (morto). Lesão fungosa refere-se a uma lesão dos tecidos subjacentes que está rompendo a superfície da pele. ","Selecione a opção mais adequada que represente o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_arms_type_oth,text,Especifique outro tipo de lesões nos braços/mãos,,,,,,[lesion_arms_type(88)]='1',Skin,Refere-se ao tipo de lesões cutâneas que envolvem os braços e/ou mãos.,"Se “Outro”. Escreva o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_arms_num,text,Número de lesões nos braços/mãos,,,,,,[lesion_arms]='1',Skin,Refere-se ao número de lesões cutâneas que envolvem os braços e/ou mãos.,"Escreva o número de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_legs,radio,Existem lesões nas pernas e/ou pés?,"1, Sim | 0, Não | 99, Desconhecido",,,,,[lesion_skinles]='1',Skin,Isso se refere à presença de lesões cutâneas envolvendo as pernas e/ou pés.,"Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_legs_type,checkbox,Tipo de lesões nas pernas/pés,"1, Vesícula | 2, Pústula | 3, Lesões ulceradas | 4, Lesões necrosantes | 5, Lesões fungiformes | 6, Lesões hemorrágicas | 88, Outros",,,,,[lesion_legs]='1',Skin,"Refere-se ao tipo de lesões cutâneas que envolvem as pernas e/ou pés. Vesícula refere-se a uma lesão elevada e cheia de líquido claro. Pústula refere-se a uma lesão elevada e cheia de pus, um líquido opaco. Lesão ulcerada refere-se a uma lesão com ruptura da pele. Lesão necrosante refere-se a uma lesão com tecido necrótico (morto). Lesão fungiforme refere-se a uma lesão dos tecidos subjacentes que está rompendo a superfície da pele. ","Selecione a opção mais adequada que represente o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_legs_type_oth,text,Especifique outro tipo de lesões nas pernas/pés,,,,,,[lesion_legs_type(88)]='1',Skin,Refere-se ao tipo de lesões cutâneas que envolvem as pernas e/ou pés.,"Se “Outro”. Escreva o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_legs_num,text,Número de lesões nas pernas/pés,,,,,,[lesion_legs]='1',Skin,Refere-se ao número de lesões cutâneas que envolvem as pernas e/ou pés.,"Escreva o número de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_palm,radio,Existem lesões nas palmas das mãos?,"1, Sim | 0, Não | 99, Desconhecido",,,,,[lesion_skinles]='1',Skin,Isso se refere à presença de lesões cutâneas envolvendo as palmas das mãos.,"Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_palm_type,checkbox,Tipo de lesões nas palmas das mãos,"1, Vesícula | 2, Pústula | 3, Lesões ulceradas | 4, Lesões necrosantes | 5, Lesões fungiformes | 6, Lesões hemorrágicas | 88, Outros",,,,,[lesion_palm]='1',Skin,"Refere-se ao tipo de lesões cutâneas que envolvem as palmas das mãos. Vesícula refere-se a uma lesão elevada e cheia de líquido transparente. Pústula refere-se a uma lesão elevada e cheia de pus, um líquido opaco. Lesão ulcerada refere-se a uma lesão com ruptura na pele. Lesão necrosante refere-se a uma lesão com tecido necrótico (morto). Lesão fungiforme refere-se a uma lesão dos tecidos subjacentes que está rompendo a superfície da pele.","Selecione a opção mais adequada que represente o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_palm_type_oth,text,Se outro: Especifique outro tipo de lesões nas palmas das mãos,,,,,,[lesion_palm_type(88)]='1',Skin,Refere-se ao tipo de lesões cutâneas que envolvem as palmas das mãos.,"Se “Outro”. Escreva o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_palm_num,text,Número de lesões nas palmas das mãos,,,,,,[lesion_palm]='1',Skin,Refere-se ao número de lesões cutâneas que envolvem as palmas das mãos.,"Escreva o número de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_sole,radio,Existem lesões nas solas?,"1, Sim | 0, Não | 99, Desconhecido",,,,,[lesion_skinles]='1',Skin,Isso se refere à presença de lesões cutâneas envolvendo as solas.,"Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_sole_type,checkbox,Tipo de lesões nas solas dos pés,"1, Vesícula | 2, Pústula | 3, Lesões ulceradas | 4, Lesões necrosantes | 5, Lesões fungiformes | 6, Lesões hemorrágicas | 88, Outros",,,,,[lesion_sole]='1',Skin,"Refere-se ao tipo de lesões cutâneas que envolvem as solas. Vesícula refere-se a uma lesão elevada e cheia de líquido claro. Pústula refere-se a uma lesão elevada e cheia de pus, um líquido opaco. Lesão ulcerada refere-se a uma lesão com ruptura da pele. Lesão necrosante refere-se a uma lesão com tecido necrótico (morto). Lesão fungosa refere-se a uma lesão dos tecidos subjacentes que está rompendo a superfície da pele. ","Selecione a opção mais adequada que represente o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
